//===== rAthena Script =======================================
//= Dungeon Quest System
//===== Author ===============================================
//= llchrisll
//===== Credits ==============================================
//= rAthena Dev Team for the Warper NPC, used the Map Cooardinates
//===== Current Version ======================================
//= 1.0
//===== Changelog ============================================
//= 1.0 - Initial Release
//===== Compatible With ======================================
//= rAthena SQL 09/26-2015 Revision and later
//===== Tested With ==========================================
//= rAthena SQL 09/26-2015 Revision
//===== Description ==========================================
//= Additional EXP Bonus (in Percent) based on Dungeon's Difficulty
//  - Difficulties: Easy, Medium, Hard
//  - EXP Rates: 50%, 100%, 150% (changeable)
//= Dungeon Warp Service
//  - Warp to the Entrance only
//= Party Settings dynamically changeable
//  - Quantity of Parties in each Dungeon
//= Party Join Feature
//  - Requesting to join an existing Party, on accept the Leader can decide
//    to which member the applicant will be warped to
//= Dungeon Rewards:
//  - Regular Dungeon Points (On/Off Function)
//    Base Points*Difficulty of Dungeon
//  - MvP Dungeon Points (On/Off Function)
//    Per slain MvP, you gain "x" Points (changeable)
//    Custom Character Permanent Variable for Exchanger 
//  - Dungeon Points Exchanger
//= Quests per Dungeons
//  - Each Dungeon can have an infinite amount of quests
//===== Comments =============================================
//= ...
//===== ToDO =============================================
//= Spliting Glastheim Dungeon into 6 seperate Entries:
//  Glastheim - Castle, Glastheim - Church, Glastheim - Culvert, Glastheim - Prison, Glastheim - Cave, Glastheim - Chivalry
//= Adding the possibility to use a different level requirement for each "floor"
//============================================================
/*
CREATE TABLE IF NOT EXISTS `dqs_list` (
 `dg_id` int(10) unsigned NOT NULL,
 `quest_id` int(10) unsigned default '2',
 `quest_type` tinyint(3) unsigned default '1',
 `mob_id` int(10) unsigned default '0',
 `mob_am` int(12) unsigned default '0',
 `item_id` int(10) unsigned default '0',
 `item_am` int(10) unsigned default '0',
 `reward_id` int(10) unsigned default '0',
 `reward_am` int(10) unsigned default '0',
 `status` tinyint(3) unsigned default '2',
 ) ENGINE=MyISAM;
 
 CREATE TABLE IF NOT EXISTS `dqs_party` (
 `dg_id` int(10) unsigned,
 `pty_id` int(10) unsigned default '0',
 `char_id` int(10) unsigned default '0',
 `start` int(10) unsigned default '1',
 `quest_id` int(10) unsigned NOT NULL,
 `mob_id` int(10) unsigned default '0',
 `mob_am` int(12) unsigned default '0',
 `req_am` int(12) unsigned default '0',
 `complete` tinyint(3) unsigned default '0'
 ) ENGINE=MyISAM;
 
CREATE TABLE IF NOT EXISTS `dqs_dungeon` (
 `dg_id` int(10) unsigned NOT NULL,
 `name` varchar(255) default 'Unknown Dungeon',
 `difficulty` int(10) unsigned NOT NULL default '1',
 `req_level` int(10) unsigned NOT NULL default '1',
 `pty_limit` int(5) unsigned default '0',
 `floor` tinyint(3) unsigned NOT NULL default '1',
 `map_name` varchar(255) default 'prontera',
 `map_x` int(10) unsigned default '0',
 `map_y` int(10) unsigned default '0',
 `repeat` int(5) unsigned default '0',
 `status` tinyint(3) unsigned default '2',
 `renewal` tinyint(3) unsigned default '0'
) ENGINE=MyISAM;

CREATE TABLE IF NOT EXISTS `dqs_app` (
 `pty_id` int(10) unsigned default '0',
 `app_id` int(10) unsigned default '0',
 `name` varchar(255) default 'Unknown Player',
 `level` varchar(255) default '1/1',
 `class` int(10) unsigned default '0'
) ENGINE=MyISAM;

CREATE TABLE IF NOT EXISTS `dqs_pending` (
 `char_id` int(10) unsigned NOT NULL,
 `item_id` int(10) unsigned default '501',
 `item_am` int(10) unsigned default '0'
) ENGINE=MyISAM;

 // === Dungeon Data ===
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '1' , 'Abyss Lakes' , '3' , '70' , '3' , '1' , 'abyss_01' , '261' , '272' , '3' , '2' , '1');
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '37' , 'Thanatos Tower' , '3' , '70' , '3' , '11' , 'tha_t11' , '19' , '20' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '37' , 'Thanatos Tower' , '3' , '70' , '3' , '12' , 'tha_t12' , '130' , '52' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '38' , 'Thor Volcano' , '3' , '75' , '3' , '1' , 'thor_v01' , '21' , '228' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '38' , 'Thor Volcano' , '3' , '75' , '3' , '2' , 'thor_v02' , '75' , '205' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '38' , 'Thor Volcano' , '3' , '75' , '3' , '3' , 'thor_v03' , '34' , '272' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '39' , 'Toy Factory' , '2' , '45' , '3' , '1' , 'xmas_dun01' , '205' , '15' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '39' , 'Toy Factory' , '2' , '45' , '3' , '2' , 'xmas_dun02' , '129' , '133' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '40' , 'Turtle Dungeon' , '2' , '55' , '3' , '1' , 'tur_dun01' , '154' , '49' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '40' , 'Turtle Dungeon' , '2' , '55' , '3' , '2' , 'tur_dun02' , '148' , '261' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '40' , 'Turtle Dungeon' , '2' , '55' , '3' , '3' , 'tur_dun03' , '132' , '189' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '40' , 'Turtle Dungeon' , '2' , '55' , '3' , '4' , 'tur_dun04' , '100' , '192' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '41' , 'Umbala Dungeon' , '2' , '50' , '3' , '1' , 'um_dun01' , '42' , '31' , '3' , '2' , '2' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '41' , 'Umbala Dungeon' , '2' , '50' , '3' , '2' , 'um_dun02' , '48' , '30' , '3' , '2' , '2' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '41' , 'Umbala Dungeon' , '2' , '50' , '3' , '3' , 'yggdrasil01' , '204' , '78' , '3' , '2' , '1' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '42' , 'Bifrost Tower' , '3' , '90' , '3' , '1' , 'ecl_tdun01' , '57' , '13' , '3' , '2' ,'3' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '42' , 'Bifrost Tower' , '3' , '90' , '3' , '1' , 'ecl_tdun01' , '64' , '88' , '3' , '2' ,'3' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '42' , 'Bifrost Tower' , '3' , '90' , '3' , '1' , 'ecl_tdun01' , '45' , '14' , '3' , '2' ,'3' );
INSERT INTO `dqs_dungeon` ( `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `floor` , `map_name` , `map_x` , `map_y` , `repeat` , `status` , `renewal` ) VALUES ( '42' , 'Bifrost Tower' , '3' , '90' , '3' , '1' , 'ecl_tdun01' , '26' , '23' , '3' , '2' ,'3' );
*/
prontera,151,185,4	script	Dungeon Quest Service	110,{

mes .n$;
mes "Hello, "+strcharinfo(0)+"!";
mes "How can I help you?";
if(getgroupid() >= .gm) 
	menu "- Player Menu",-,"- Control Center",OnGMAccess;
next;
switch(select("- Dungeon Menu:- Information:- Points Exchanger:- Nothing")) {

	case 1:
	mes .n$;
	if(!$@DQS_Sys) {
		mes "I'm sorry, but my Dungeon Quest Service is currently offline.";
		close;
	}
	mes "Please choose what you want to do below:";
	mes "Note: \"Get Pending Reward\" is available only when you didn't have enough space/weight for the item reward when completing an quest.";
	next;
	switch(select("- Register:- Quest Board:- Warp Service:- Get Pending Reward:- Complete Dungeon")) {
	
		// ============ Register for Dungeon ============ //
		case 1:
		mes .n$;
		if(getcharid(1) != 0) {
			mes "You are currently not in a Party, do you want to enter an dungeon by yourself? Or do you rather want to join a party?";
			if(select("- Join a Party:- Solo") == 1) {
				// Joining a party
				next;
				mes .n$;
				if(query_sql("SELECT `pty_id` FROM `dqs_party`") == -1) { // No Party registered yet
					mes "I'm sorry, but there is no party registered yet. Please come back later or make one yourself.";
					mes "But you require 2 or more members in your party.";
					close;
				}
				set .@join,1;
				next;
				mes .n$;
				mes "Please choose the dungeon first, then the party you want to join.";
			}
		} else {
			if(strcharinfo(0) != getpartyleader(getcharid(1))) {
				mes .n$;
				mes "Only the party leader can register your party for an Dungeon";
				close;
			}
			getpartymember(getcharid(1),2);
			for ( set .@p,0; .@p < $@partymembercount; set .@p,.@p + 1) 
				if(isloggedin($@partymemberaid[.@p]) == 1)  // Member logged in?
					set .@ct,.@ct + 1;
					
			if(.@ct < 2) {
				mes .n$;
				mes "A party requires minimum 2 members online to use the Dungeon Quest Service.";
				close;
			}
		}
		next;
		mes .n$;
		// =============== Creating Dungeon Menu ===============
		query_sql "SELECT DISTINCT `dg_id` , `name` , `difficulty` , `req_level` , `pty_limit` , `repeat` , `status` , `renewal` FROM `dqs_dungeon`",.@dg_id,.@name$,.@diff,.@pty_limit,.@req_lvl,.@rep,.@stat,.@renewal;
		if(getarraysize(.@dg_id) < 1) {
			mes "I'm sorry, but there are no Dungeon yet, please come later.";
			close;
		}
		for ( set .@du,0; .@du < getarraysize(.@dg_id); set .@du,.@du + 1) {
			query_sql "SELECT count( `pty_id` ) FROM `dqs_party` WHERE `dg_id` = '"+.@dg_id[.@du]+"'",.@pty_ct;
			set .@men_dun$,.@men_dun$ + "- "+.@name$[.@du] + " ("+( (.@status[.@du] == 2)?.@pty_ct+"/"+.@pty_limit[.@du]:"Entry forbidden")+" (Min.Level - "+.@req_lvl[.@du]+")" + ( (.@name$[@du+1] != "")?":":"");
			setarray .@pt_count[.@du],.@pty_ct;
		}	
		mes "Now please choose the dungeon your party wants to go:";
		set @d,select( .@men_dun$ ) - 1;
		next;
		mes .n$;
		mes "Dungeon: "+.@name$[@d];
		mes "Difficulty: "+ ( (.@diff[@d] == 1)?"Easy": ( (@diff[.@d] == 2)?"Medium":"Hard") );
		mes "Minimum Level: "+.@req_lvl[@d];
		if(.@status[@d] == 1) {
			mes "Status: Entry forbidden";
			mes "Please choose a different dungeon.";
			close;
		}
		mes "Existing Parties: "+.@pt_count[@d];
		mes "Repeat Limit: "+.@rep[@d];
		mes "Server Type: "+( (.@renewal[@d] == 1)?"All":( (.@renewal[@d] == 2)?"Pre-Renewal":"Renewal") );
		if(.@renewal[@d] == 2 && checkre(0)) {
			next;
			mes .n$;
			mes "I'm sorry, but I can't grant you access to this dungeon, because it is not accessable on an Renewal Server.";
			close;
		} else if(.@renewal[@d] == 3 && !checkre(0)) {
			next;
			mes .n$;
			mes "I'm sorry, but I can't grant you access to this dungeon, because it is not accessable on an Pre-Renewal Server.";
			close;
		}
		if(@join) {
			next;
			mes .n$;
			if(BaseLevel < .@req_lvl[@d]) {
				mes "I'm sorry, but you don't meet the level requirement, which is "+.@req_lvl[@d]+"!";
				mes "Please try an other dungeon or level up until you reach that level.";
				close;
			}
			mes "I will now list the available parties:";
			mes " ";
			query_sql "SELECT `pty_id` FROM `dqs_party` WHERE `dg_id` = '"+.@dg_id[@d]+"' AND `pty_id` != '0'",.@pty_id;
			for ( set .@l,0; .@l < getarraysize(.@pty_id); set .@l,.@l + 1) {
				getpartymember(.@pty_id[.@l]);
				if($@partymembercount < MAX_PARTY) {
					mes "===================";
					mes "Party Name: "+getpartyname(.@pty_id[.@l]);
					mes "Leader: "+getpartyleader(.@pty_id[.@l]);
					mes "Current Members: "+$@partymembercount;
					setarray .@pty_list[getarraysize(.@pty_list)],.@pty_id[.@l];
					set .@pty_menu$,.@pty_menu$ + "- "+getpartyname(.@pty_id[.@l]) + ( (.@pty_id[.@l+1] != 0)?":":"");
					mes ( (.pty_id[.@l+1] != 0)?"":"===================");
				}
			}
			if(getarraysize(.@pty_list) < 1) {
				next;
				mes .n$;
				mes "I'm sorry, but there is no party on this map.";
				close;
			}
			mes " ";
			mes "Please choose, which party you want to send an application at:";
			set .@p,select(.@pty_menu$) - 1;
			if(isloggedin(getpartyleader(.@pty_list[.@p],1),getpartyleader(.@pty_list[.@p],2)) == 1) {
				mes "I will send now an request to the party leader with your Level and Class.";
				mes "Please wait until the leader will accept or decline your request.";
				mes "If the leader doesn't respond in any way, please try to PM him/her by yourself.";
				mes "The leader's name is ["+getpartyleader(.@pty_list[.@p])+"].";
				close2;
				set .@req_id,getcharid(0);
				set .@lvl$,BaseLevel+"/"+JobLevel;
				set .@cls,Class;
				set .@name$,strcharinfo(0);
				// Creating Applicant array for the party
				if(query_sql("SELECT `app_id` FROM `dqs_app` WHERE `pty_id` = '"+.@pty_list[.@p]+"'",.@app_id) == -1) {
					query_sql "INSERT INTO `dqs_app` ( `pty_id` , `app_id` , `name` , `level` , `class` ) VALUES ( '"+.@pty_list+"' , '"+.@req_id+"' , '"+escape_sql(strcharinfo(0))+"' , '"+BaseLevel+"/"+JobLevel+"' , '"+Class+"' )";
					detachrid;
					attachrid(getpartyleader(.@pty_list[.@p],1));
					announce .n$+": The player ["+.@name$+"] with Level "+.@lvl$+", Class: "+jobname(Class)+" requests to join your party. You can accept/decline by sending an whisper to me via \"NPC:Party_Join\" and as text \"List\". There you gain additional information.",bc_self;
				}
				end;

			} else {
				mes "It seems like that the party leader of "+getpartyname(.@pty_list[@p])+" isn't online.";
				mes "Please try another party.";
				close;
			}
		}
		next;
		mes .n$;
		if(.@pt_count[@d] >= .@pty_limit[@d]) {
			mes "I'm sorry, but this dungeon already reached the maximum of parties it can hold.";
			mes "Please choose a different one.";
			close;
		}
		// Solo Entry
		if( (getcharid(1) == 0 && BaseLevel < .@req_lvl[@d]) || (getd("DG_"+.@dg_id[@d]+"_RepeatCT") >= .@rep[@d])) {
			mes "I'm sorry, but you either didn't reach the required level or reached the repeat limit for this dungeon.";
			mes "Please choose either a different dungeon or try to level up first.";
			mes "The minimum level for this dungeon is "+.@req_lvl[@d]+"!";
			close;
		
		// Party Entry
		} else if(getcharid(1) != 0) {
			mes "I will now check the levels of your party members. Please wait....";
			getpartymember(getcharid(1),1);
			getpartymember(getcharid(1),2);
			for ( set .@l,0; .@l < $@partymembercount; set .@l,.@l + 1) {
				// Checking Level of each party member
				debugmes "Member (AID: "+$@partymemberaid[.@l]+", CID: "+$@partymembercid[.@l]+"):";
				debugmes "Logged in?: "+isloggedin($@partymemberaid[.@l],$@partymembercid[.@l]);
				debugmes "BaseLevel: "+readparam(11,""+strcharinfo(0,$@partymembercid[.@l]));
				debugmes "Repeat Counter: "+getvar(getd("DG_"+.@dg_id[@d]+"_RepeatCT"),$@partymembercid[.@l]);
				debugmes "Repeat Timer: "+getvar(getd("DG_"+.@dg_id[@d]+"_RepeatTimer"),$@partymembercid[.@l]);
				if( isloggedin($@partymemberaid[.@l],$@partymembercid[.@l]) == 1 && ( (readparam(11,""+strcharinfo(0,$@partymembercid[.@l])) < .@req_lvl[@d]) || (getvar(getd("DG_"+.@dg_id[@d]+"_RepeatCT"),$@partymembercid[.@l]) >= .@rep[@d]) ) ) 
					set .@l_ct,.@l_ct + 1;
				
				// Reseting Repeat Limit in case the Timer has been reached
				if(getvar(getd("DG_"+.@dg_id[@d]+"_RepeatTimer"),$@partymembercid[.@l]) <= gettimetick(2)) {
					setd("DG_"+.@dg_id[@d]+"_RepeatTimer"),0,$@partymembercid[.@l];
					setd("DG_"+.@dg_id[@d]+"_RepeatCT"),0,$@partymembercid[.@l];
				}
			}
			next;
			mes .n$;
			if(.@l_ct > 0) {
				mes "It seems like "+.@l_ct+" of your members either haven't reached the required level or reached the repeat limit for this dungeon.";
				mes "Please choose either a different dungeon or try to level up your members.";
				mes "The minimum level for this dungeon is "+.@req_lvl[@d]+"!";
				close;
			}
		}
		mes "Well done, you have passed all checks.";
		mes "You"+ ( (getcharid(1) != 0)?"r party":"")+" will recieve an bonus of "+.exp[.@diff[@d]]+"%."; 
		mes "But before you can enter an dungeon, you can accept more quests first, therefore talk to me again and choose \"Quest Board\"";
		close2;
		// Inserting Data in the Database `dqs_party`
		query_sql "INSERT INTO `dqs_party` ( `dg_id` , `"+ ( (getcharid(1) == 0)?"char_id":"pty_id")+"` , `quest_id` , `start` ) VALUES ( '"+.@dg_id+"' , '"+ ( (getcharid(1) == 0)?getcharid(0):getcharid(1))+"' , '1' , '1' )";
		break;
		
		// ============ Quest Board ============ //
		case 2:
		mes .n$;
		if(getcharid(1) != 0 && strcharinfo(0) != getpartyleader(getcharid(1))) {
			mes "Only the party leader can accept additional quests for the party from the Dungeon!!!";
			close;
		}
		// Check if player/party is registered for dungeon
		if(query_sql("SELECT `dg_id` FROM `dqs_party` WHERE `"+ ( (getcharid(1) == 0)?"char_id` = '"+getcharid(0):"pty_id` = '"+getcharid(1) )+"' AND `quest_id` = '1'",.@dg_id) == -1) {
			mes "I'm sorry, but you didn't register"+ ( (getcharid(1) != 0)?" your party":"")+" for an dungeon yet.";
			mes "Come back, when you have done that first.";
			close;
		}
		mes " --- Dungeon Quest - Information: ---";
		mes "Type: Default Quest";
		// Quest Details
		mes "Condition: Complete the dungeon by talking to the Exit NPC.";
		query_sql "SELECT `difficulty` FROM `dqs_dungeon` WHERE `dg_id` = '"+.@dg_id+"'",.@diff;
		mes "Reward: "+.dg_pts*.@diff+"x Dungeon Points";
		next;
		mes .n$;
		query_sql "SELECT DISTINCT `quest_id` , `quest_type` , FROM `dqs_list` WHERE `dg_id` = '"+.@dg_id+"'",.@q_id,.@q_type;
		if(getarraysize(.@q_id) < 1) {
			mes "I'm sorry, but I currently don't have any additional quests for you.";
			mes "But if you are allowed to enter the dungeon until additional quests are available.";
			close;
		}
		for ( set .@q,0; .@q < getarraysize(.@q_id); set .@q,.@q + 1) {
			set .@que_id,0; // Resetting variable
			if(query_sql("SELECT `quest_id` FROM `dqs_party` WHERE `dg_id` = '"+.@dg_id+"' AND `quest_id` = '"+.@q_id[.@q]+"' AND `"+ ( (getcharid(1) == 0)?"char_id` = '"+getcharid(0):"pty_id` = '"+getcharid(1) )+"' LIMIT 1",.@que_id) == -1)
				setarray .@que$[.@q],"New";
			else 
				setarray .@que$[.@q],"Running";
			debugmes "Recieving Status of Quest: "+.@que$[.@q];
			set .@q_list$,.@q_list$ + "- #"+.@q_id[.@q]+" ("+ ( (.@q_type[.@q] == 1)?"Monster Hunting":"Item Collecting")+") ["+( (compare(.@que$[.@q],"New") == 1)?"^00FFFF":"^FF0000")+.@que$[.@q]+"^000000]" + ( (.@q_id[.@q+1] != 0)?":":"");
		}
		mes "Please choose the quest from below you want to accept/abort or look at your progress.";
		mes "Format:";
		mes "Quest_ID (Quest Type) [Quest Status]";
		next;
		set .@q_c,select(.@q_list$) - 1;
		mes .n$;
		mes " --- Quest #"+.@q_id[.@q_c]+" - "+ ( (.@que$[.@q_c] != "New")?"Progress":"Information")+": ---";
		mes "Type: "+( (.@q_type[.@q_c] == 1)?"Monster Hunting":"Item Collecting");
		// Quest Details
		if(.@q_type[.@q_c] == 1)
			query_sql "SELECT `mob_id` , `mob_am` , `reward_id` , `reward_am` FROM `dqs_list` WHERE `dg_id` = '"+.@dg_id+"' AND `quest_id` = '"+.@q_id[.@q_c]+"'",.@req1,.@req2,.@rew_id,.@rew_am;
		else
			query_sql "SELECT `item_id` , `item_am` , `reward_id` , `reward_am` FROM `dqs_list` WHERE `dg_id` = '"+.@dg_id+"' AND `quest_id` = '"+.@q_id[.@q_c]+"'",.@req1,.@req2,.@rew_id,.@rew_am;
		for ( set .@l,0; .@l < getarraysize(.@req1); set .@l,.@l + 1) 
			mes "- "+.@req2[.@l]+"x "+ ( (.@q_type[.@q_c] == 1)?strmobinfo(1,.@req1[.@l]):getitemname(.@req1[.@l]) );
		mes "Reward:";
		mes .@rew_am+"x "+( (.@rew_id == 1)?"Zeny": ( (.@rew_id == 2)?"Cash Points":getitemname(.@rew_id)));
		mes " ";
		mes "What do you like to do now?";
		next;
		if(.@que$[.@q_c] == "New") {
			select("- Accept:- Nevermind");
			if(@menu == 2) set .@s,4; else set .@s,@menu;
		} else
			set .@s,select("- Abort:- Progress:- Nevermind") + 1;

		switch(.@s) {
			
			// Accept Quest 
			case 1:
			mes .n$;
			mes "You have accepted the quest.";
			query_sql "INSERT INTO `dqs_party` ( `dg_id` , `"+ ( (getcharid(1) == 0)?"char_id":"pty_id")+"` , `quest_id` ) VALUES ( '"+.@dg_id+"' , '"+ ( (getcharid(1) == 0)?getcharid(0):getcharid(1))+"' , '"+.@q_id[.@q_c]+"' )";
			if(.@q_type[.@q_c] == 1) // Monster Hunting
				for ( set .@a,0; .@a < getarraysize(.@req1); set .@a,.@a + 1)
					query_sql "UPDATE `dqs_party` SET `mob_id` = '"+.@req1[.@a]+"' , `req_am` = '"+.@req2[.@a]+"' WHERE `dg_id` = '"+.@dg_id+"' AND `"+ ( (getcharid(1) == 0)?"char_id` = '"+getcharid(0):"pty_id` = '"+getcharid(1) )+"' AND `quest_id` = '"+.@q_id[.@q_c]+"'";
			
			// Displaying Quest Details to the Party
			if(getcharid(1) != 0) {
				query_sql "SELECT `name` FROM `dqs_dungeon` WHERE `dg_id` = '"+.@dg_id+"'",.@dg_name$;
				addrid(1,0,getcharid(1));
				dispbottom "Accepted Quest@"+.@dg_name$+": "+( (.@q_type[.@q_c] == 1)?"Monster Hunting":"Item Collecting")+":";
				for ( set .@l,0; .@l < getarraysize(.@req1); set .@l,.@l + 1) 
					dispbottom "- "+.@req2[.@l]+"x "+ ( (.@q_type[.@q_c] == 1)?strmobinfo(1,.@req1[.@l]):getitemname(.@req1[.@l]) );
				dispbottom "Reward: "+.@rew_am+"x "+( (.@rew_id == 1)?"Zeny": ( (.@rew_id == 2)?"Cash Points":getitemname(.@rew_id)));
			}
			break;
			
			// Abort Quest
			case 2:
			mes .n$;
			mes "Do you really want to abort the quest?";
			if(select("- Yes:- No") - 1) close;
			next;
			mes .n$;
			mes "Quest has been aborted.";
			if(.@q_type[.@q_c] == 1) // Monster Hunting
			for ( set .@a,0; .@a < getarraysize(.@req1); set .@a,.@a + 1)
				query_sql "SELECT `mob_am` FROM `dqs_list` WHERE `dg_id` = '"+.@dg_id+"' AND `quest_id` = '"+.@q_id[.@q_c]+"'",.@req2;
			
			query_sql "DELETE FROM `dqs_party` WHERE `dg_id` = '"+.@dg_id+"' AND `quest_id` = '"+.@q_id[.@q_c]+"' AND `"+ ( (getcharid(1) == 0)?"char_id` = '"+getcharid(0):"pty_id` = '"+getcharid(1) )+"'";
			break;
			
			// Check Progress
			case 3:
			mes .n$;
			mes "Let's see, if you have completed the target....";
			if(.@q_type[.@q_c] == 1)
				query_sql "SELECT `mob_id` , `mob_am` FROM `dqs_list` WHERE `dg_id` = '"+.@dg_id+"' AND `quest_id` = '"+.@q_id[.@q_c]+"'",.@req1,.@req2;
			else
				query_sql "SELECT `item_id` , `item_am` FROM `dqs_list` WHERE `dg_id` = '"+.@dg_id+"' AND `quest_id` = '"+.@q_id[.@q_c]+"'",.@req1,.@req2;
			
			for ( set .@p,0; .@p < getarraysize(.@req1); set .@p,.@p + 1) {
				if(.@q_type[.@q_c] == 1)
					// Selecting the latest value in the database
					query_sql "SELECT `mob_am` FROM `dqs_party` WHERE `dg_id` = '"+.@dg_id+"' AND `quest_id` = '"+.@q_id[.@q_c]+"' AND `"+ ( (getcharid(1) == 0)?"char_id` = '"+getcharid(0):"pty_id` = '"+getcharid(1) )+"' AND `mob_id` = '"+.@req1[.@p]+"'",.@am;
				else 
					if(getcharid(1) != 0) {
						addrid(1,0,getcharid(1));
						set .@am,.@am + countitem(.@req1[.@p]);
					} else 
						set .@am,countitem(.@req1[.@p]);
				
				if(.@am < .@req2[.@p]) set .@f,.@f + 1;
			}
			for ( set .@l,0; .@l < getarraysize(.@req1); set .@l,.@l + 1) 
				mes "- "+ ( (.@q_type[.@q_c] == 1)?strmobinfo(1,.@req1[.@l]):getitemname(.@req1[.@l]) )+": "+.@am+"/"+.@req2[.@l];
			mes " ";
			if(.@f) {
				mes "You didn't finish "+.@f+" target"+( (.@f == 1)?"":"s")+". Please come back, when you have finished those.";
				close;
			}
			
			next;
			// Removing quest items from inventory
			if(.@q_type[.@q_c] == 2)
				for ( set .@r,0; .@r < getarraysize(.@req1); set .@r,.@r + 1) 
					delitem .@req1[.@l],.@req2[.@l];
		
			mes .n$;
			break;
			
			// Nevermind
			case 4:
			close;			
		}
		mes "You have completed the quest, here is your reward!!";
		query_sql "SELECT `reward_id` , `reward_am` FROM `dqs_list` WHERE `dg_id` = '"+.@dg_id+"' AND `quest_id` = '"+.@q_id[.@q_c]+"'",.@rew_id,.@rew_am;
		query_sql "DELETE FROM `dqs_party` WHERE `dg_id` = '"+.@dg_id+"' AND `quest_id` = '"+.@q_id[.@q_c]+"' AND `"+ ( (getcharid(1) == 0)?"char_id` = '"+getcharid(0):"pty_id` = '"+getcharid(1) )+"'";
			
		if(getcharid(1) != 0)  
			addrid(1,0,getcharid(1));
				
		switch(.@rew_id) {
			case 1: set Zeny,Zeny + .@rew_am; break;
			case 2: set #CASHPOINTS,#CASHPOINTS + .@rew_am; break;
			default: 
			if(checkweight(.@rew_id,.@rew_am) == 1) 
				getitem .@rew_id,.@rew_am; 
			else {
